,domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
69702,members.shaw.ca/jimgraham/index.htm,4158,0,0,0,35,0,0,0,15,2,0
50080,ilbono.net/english.html,10000000,0,1,731,23,0,0,0,10,1,0
80374,www.brasslantern.org/community/companies/warez.html,10000000,0,0,0,51,0,0,0,20,2,0
94595,users.whsmithnet.co.uk/leviathanlrp/,10000000,0,0,0,36,0,0,0,22,3,0
51613,www.sks.com.my/uplan/,10000000,0,0,0,21,0,0,0,14,3,0
36731,appetoide.com/wp-content/remax/index.htm,10000000,0,0,0,40,0,0,0,13,1,1
93419,home.kpn.nl/rubik/,10000000,0,0,0,18,0,0,0,11,2,0
12538,www.123660.com/img/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,5114,97,0,0,0,14,2,1
65969,stealthproxy.org/home/forum/,10000000,0,0,0,28,0,0,0,16,1,0
15393,exellce-me.co.za/free/login.php,10000000,0,0,0,31,0,0,1,16,2,1
79709,www.dcs.ed.ac.uk/home/safecomp/,9206,0,0,0,31,0,0,0,16,4,0
7445,super-videogames.com/~purebusi/paypal/,10000000,0,0,0,38,0,0,1,20,1,1
63825,palace.webdog.com/index.html,10000000,0,1,9131,28,0,0,0,17,2,0
35598,curtissearle.co.uk/wp-content/plugins/easy-columns/index.html,10000000,0,0,0,61,0,0,0,18,2,1
68501,tools.ietf.org/html/rfc2843,14969,0,1,9133,27,0,0,0,14,2,0
43013,novaovasoft.de/update/cgi-bin/secure-code502/security/login.php,10000000,0,0,0,63,0,0,0,14,1,1
49846,www.topix.com/business/automakers,1057,0,1,10959,33,0,0,0,13,2,0
57799,web.mclink.it/s.garbarino/,98721,0,0,0,26,0,0,0,13,2,0
92614,duh.com/discordia/,10000000,0,1,9130,18,0,0,0,7,1,0
42804,www.paga.li/templates/atomic/cadastro5.php,10000000,0,0,0,42,0,0,0,11,2,1
579,the-m-project.org/wp-content/themes/good-minimal/functions/options/ib.nab.com.au/,623875,0,0,0,81,0,0,1,17,1,1
91385,globetrotter-games.com/index.htm?E&amp;game/eTrivPu.htm,10000000,0,1,5844,55,0,0,1,22,1,0
4272,commbansecurewealth.pochta.ru/personal/,113610,0,1,6941,39,0,0,0,29,2,1
84123,www.trellian.com/toolbar/,32424,0,1,8035,25,0,0,0,16,2,0
73841,www.magsys.co.uk/delphi/,10000000,0,0,0,24,0,0,0,16,3,0
76493,groups.csail.mit.edu/mac/projects/scheme/rrrs-archive.html,1303,0,0,0,58,0,0,0,20,3,0
28420,www.cynosura.org/arachidk/OpretdinkodetilVerifiedbyVisaellerMasterCardSecureCode.html,10000000,0,0,0,85,0,0,0,16,2,1
70993,savannah.gnu.org/projects/emacs/,6125,0,0,0,32,0,0,0,16,2,0
69237,www.iterature.com/adwords/,10000000,0,1,7305,26,0,0,0,17,2,0
75547,www.onjava.com/pub/a/onjava/excerpt/jsvltjspckbk_chap01/index1.html?page=2,145565,0,1,7305,74,0,0,0,14,2,0
20651,www.devaworld.com/leela/home/cgibin/nl/zlibdredic/webscr.php?cmd=_login-run&amp;dispatch=1835ccd467bce8b51c41180100e4817f1835ccd467bce8b51c41180100e4817f,10000000,0,1,5479,153,0,0,0,17,2,1
45157,www485.paypal.co.uk.96910.ssl-870.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_7C3E0A063CA795425F47,10000000,0,0,0,90,0,0,1,36,6,1
21064,financialfreedomcollege.com/asbonline/asb.co.nz/,10000000,0,1,3392,48,0,0,0,27,1,1
56624,www.rootsweb.ancestry.com/~ussnei/cottonmill1887.htm,639,0,1,9498,52,0,0,0,25,3,0
73325,www.informit.com/articles/article.aspx?p=169586,19264,0,1,7670,47,0,0,0,16,2,0
2640,progettosoftware.com/libraries/pear/Nets-Denmark/VBV/,10000000,0,1,8400,53,0,0,0,20,1,1
6050,pxboy.com/letsmall/skin/o2shop/O2_security_update.html,10000000,0,1,1461,54,0,0,0,9,1,1
11651,www.youchoose.com.au/www.paypal.com.cy.cgi.bin.webscr.cmd.login.submit.dispatc.5885d80a13c0db1f8e263663d3faee8da6a0e86558d6153d7722c6eea13ecd7b/7214ab48d856b9d6f72ba322f0798129/,10000000,0,0,0,177,0,0,0,20,3,1
13352,ebycustomer.com/1998-ELDDIS-PEUGEOT-BOXER-350-LWB-2-5-TURBO-DIESEL/www.ebay.co.uk-itm-ws-eBayISAPIdll-ViewItem&-trksid-p4340-l2557&hash-item3cca346c0b&item-261090470923&nma-true&pt-UK-Cars-Motorhome-Campervan-1998-ELDDIS-PEUGEOT-BOXER-350-LWB-2-5-TURBO-DIESEL-MOTORHOME-CAMPER/eb/vpp.html,10000000,0,0,0,288,0,0,0,15,1,1
24229,isapi-dll.biz.ht/http:signin.e.bay.com.au\%5Cws\%5CBayISAPI.dllSignIn&amp;UsingSSL=1&amp;pUserId\%7Cinkid=contactbox_login_=&amp;co_partnerId=2&amp;siteid=15&amp;ru=_W1e2W9EjQ92EnS02332/,10000000,0,0,0,186,0,0,1,16,2,1
63576,www2.parc.com/csl/members/weiser/,271751,0,1,9131,33,0,0,0,13,2,0
80614,www.totalcmd.net/plugring/CVSBrowser_1.0.5.html,173814,0,1,5844,47,0,0,0,16,2,0
13909,uniclassitautoken.site50.net/Banco_Itau/Pessoa_Fisica/Token/Seguranca/Itau,10000000,0,1,4383,74,0,0,0,28,2,1
54536,www.analytictech.com/mb021/orgtheory.htm,406328,0,1,12052,40,0,0,0,20,2,0
1369,krotzons.com/pCntrlde/webscr.php?cmd_=session.start&amp;sdr01=am9iYWJlcm5lckB0LW9ubGluZS5kZQ=,10000000,0,0,0,93,0,0,0,12,1,1
89428,kilic.org/crescent/,10000000,0,0,0,19,0,0,0,9,1,0
80671,www.syntevo.com/smartsvn/,140100,0,1,5479,25,0,0,0,15,2,0
15288,first-teacher.ru/modules/mod_system/8536393783/43264726363475426/,10000000,0,0,0,65,0,0,1,16,1,1
75604,www.jroller.com/portlets/,148229,0,1,6210,25,0,0,0,15,2,0
72658,www.seas.gwu.edu/~mfeldman/ada-project-summary.html,20625,0,0,0,51,0,0,0,16,3,0
73303,www.arachnoid.com/cpptutor/,176975,0,1,9862,27,0,0,0,17,2,0
20022,peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/87f1058c6f722e63a47805c60a167edc/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365e8fe6dfd6972a2fb2f8a6c7bf7f05b39e8fe6dfd6972a2fb2f8a6c7bf7f05b39,10000000,0,1,366,421,0,0,0,162,18,1
90112,groups.yahoo.com/group/dp2discuss/,4,0,1,10228,34,0,0,0,16,2,0
45221,www317.paypal.co.uk.35152.ssl-230.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_B7828D382FF03938B841,10000000,0,0,0,90,0,0,1,36,6,1
67897,tools.ietf.org/html/rfc2142,14969,0,1,9133,27,0,0,0,14,2,0
39658,steamzcommunity.olympe.in/freegames/luckyday/update.php,70181,0,0,0,55,0,0,0,25,2,1
16736,www.route-savoir-faire-oisans.fr/3708924353/241250503/,10000000,0,0,0,54,0,0,1,32,2,1
409,www.nk-shouseofstuff.net/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,0,63,0,0,1,24,2,1
2951,sargasso.nl/wp-content/plugins/dk-recent-posts/cache/22222223243242/,92394,0,0,0,68,0,0,0,11,1,1
55751,www.botany.utexas.edu/facstaff/facpages/mbrown/position1.htm,2852,0,0,0,60,0,0,0,21,3,0
50589,mysite.verizon.net/vze7ayi1/kw.htm,1477,0,1,7671,34,0,0,0,18,2,0
13896,www.segurocielo.com.ua/promocao.cielo.com.br/,10000000,0,0,0,45,0,0,0,22,3,1
17148,www.internet24hrs.net/promo\%C3\%A7ao,10000000,0,1,3653,37,0,0,0,21,2,1
52093,www.dowcorning.com/content/power/,170260,0,1,8765,33,0,0,0,18,2,0
14691,elserviciodelvino.mx/tiendaserviciodelvino/paypal1/d69b402fc26c542a4e4c6ae8f65f22b5/,10000000,0,1,4017,84,0,0,0,20,1,1
55539,www.hastingsresearch.com/whitepapers/taunting.shtml,10000000,0,1,9496,51,0,0,0,24,2,0
74988,java.arcadevillage.com/applets/index.html,10000000,0,1,7305,41,0,0,0,22,2,0
95089,www.wheelon.com/ccg/card_lists/swccg.htm,10000000,0,1,11322,40,0,0,0,15,2,0
90078,www.bulldog.u-net.com/software/graph.html,198797,0,1,9496,41,0,0,1,21,3,0
57816,www.pec.on.ca/bluepeter,10000000,0,0,0,23,0,0,0,13,3,0
85461,www.opensistemas.com/comunidad/gentoo_for_zaurus/,10000000,0,1,6940,49,0,0,0,20,2,0
51768,www.yachtworld.com/osullivansmarine/,15902,0,1,8765,36,0,0,0,18,2,0
10542,mechtechgroup.com/scripts/0653d428983428dad0e6f180e695e8ce/,10000000,0,1,6575,59,0,0,0,17,1,1
56563,www.specialchem4coatings.com/resources/glossary/index.aspx,412827,0,1,6575,58,0,0,0,28,2,0
59326,members.tripod.com/~msrit1/ccomp.html,1267,0,1,9496,37,0,0,0,18,2,0
23663,ridecker.com/Paypal_Virefication/,10000000,0,1,4760,33,0,0,0,12,1,1
63624,www.comp.lancs.ac.uk/computing/research/cseg/ecscw97/,46727,0,0,0,53,0,0,0,20,4,0
90669,www.jwertenauer.de/start_e.htm,10000000,0,0,0,30,0,0,0,18,2,0
93463,www.shawnolson.net/word_search_maker.php,10000000,0,1,8035,40,0,0,0,18,2,0
26811,miscuae.com/eBayISAPI2.dl/index.html,10000000,0,0,0,36,0,0,0,11,1,1
65910,www.apacheweek.com/features/ssl,10000000,0,1,8035,31,0,0,0,18,2,0
7855,free-mobiles2u.co.uk/schemas/wellsfargo.com/index.htm,10000000,0,0,0,53,0,0,1,20,2,1
80279,www.ietf.org/proceedings/01mar/I-D/openpgp-multsig-02.txt,14969,0,1,9133,57,0,0,0,12,2,0
39812,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=yigbciaus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
59397,wcms.inf.ed.ac.uk/icsa/,9206,0,0,0,23,0,0,0,17,4,0
69587,www.drum1.com/index.html,10000000,0,1,7671,24,0,0,0,13,2,0
13035,use.qualityresearchsurvey.com/SplashPage.aspx?g=e66d9f1f378f47c69be6fde2104f7c06,10000000,0,0,0,80,0,0,0,29,2,1
2884,crystallee.com.au/new/wp-content/uploads/asb_logon.html#panel-login,10000000,0,0,0,67,0,0,0,17,2,1
43238,br.aconsultora.com/pub/details.php,10000000,0,1,1095,34,0,0,0,18,2,1
17269,fullvacaciones.com/images/demo-panel/buttons/conferme.local.php,10000000,0,0,0,63,0,0,0,18,1,1
24992,sngltd.fii.me/images/gallery/productdesign.php?,64297,0,0,0,47,0,0,0,13,2,1
44450,stroyservis.name/wp-includes/js/jquery/MainPage.php,10000000,0,0,0,51,0,0,0,16,1,1
71677,linas.org/linux/corba.html,10000000,0,0,0,26,0,0,0,9,1,0
73793,www.mail-archive.com/curlbreaker-l@curl.com/,8188,0,1,8035,44,1,0,1,20,2,0
88599,www.likeoffice.com/28057/excel-utility,540138,0,1,6573,38,0,0,0,18,2,0
51998,www.cse-distributors.co.uk/abbdrives/,10000000,0,0,0,37,0,0,1,26,3,0
79091,st-www.cs.illinois.edu/users/droberts/evolve.html,10000000,0,0,0,49,0,0,1,22,3,0
63377,www.agnesscott.edu/lriddle/women/hopper.htm,332823,0,0,0,43,0,0,0,18,2,0
42585,sz-leteng.com/images/,10000000,0,1,731,21,0,0,1,13,1,1
84024,www.wired.com/techbiz/it/magazine/16-10/mf_chrome,801,0,1,10591,49,0,0,0,13,2,0
46588,www.happyjoe.com.br/.../useracount/cadastro-02366558.php?cadastrar_novo_usuarioOK,10000000,0,0,0,81,0,0,0,19,3,1
95149,www.escapistmagazine.com/articles/view/columns/insidejob/2814-Inside-Job-Interview-Aquaria-Creators-Derek-Yu-Alec-Holowka,6091,0,1,5844,121,0,0,0,24,2,0
8191,www.liceonuzzi.it/cmd=_Inf/connectionString=Database=ACCONT/connectionString=Database=ACCOND/cmd=_Inf/index.html?cmd=_Inf&ditch=5d813c0db1fb6947b0aeae66fdb885d8135885d813c0db1fb6947b0aeae66fdb885d813c0db1fb6947b0aeae66fdb885d813c0db1fb6947b0aeae66fdbfb2119927117e3a6f86e0fd3465,10000000,0,1,365,277,0,0,0,17,2,1
45445,paypal.co.uk.7757.secure-641.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg,10000000,0,0,0,67,0,0,1,31,5,1
23691,www.xekap-4x.com/ptp-users-pplp-config-cach-file-administration/nirvana.php?cmd=_login-run&dispatch=bfb1cc81553a2ec7daa62cfab42399e9bfb1cc81553a2ec7daa62cfab42399e9,10000000,0,0,0,164,0,0,1,16,2,1
17391,www.motospyke.pl/images/banners/kw/index.htm,10000000,0,0,0,44,0,0,0,16,2,1
33565,www.marketing-obzor.com.hr/piz9/index.html,10000000,0,0,0,42,0,0,1,26,3,1
56933,www.tx.ncsu.edu/jtatm/volume2issue2/articles/dattilo/dattilo\%20full.pdf,7266,0,0,0,72,0,0,0,15,3,0
82504,www.ultradrive.com/b5_3d_index.htm,10000000,0,1,8401,34,0,0,0,18,2,0
69582,www.contactomagazine.com/webdesign.htm,760458,0,1,8035,38,0,0,0,24,2,0
76536,www.kenrawlings.com/pages/Tachy,10000000,0,1,6209,31,0,0,0,19,2,0
34401,nilyfashion.com/system/database/www.visa.dk/update/passaccount.html?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame,10000000,0,0,0,230,0,0,0,15,1,1
85829,www.hillside.co.uk/articles/typing.html,10000000,0,0,0,39,0,0,0,18,3,0
46219,paypal.com.us.cgi.bin.webscr.cmd.login.submit.bx3digitallp.com/Review/9df8c490834c456b5ba7c893a11eff1f/,10000000,0,1,5114,103,0,0,0,62,10,1
36552,milimwatch.co.kr/zboard/icon/private_data/paypal/us/cgi-bin/details.php?cmd=_account,10000000,0,1,8247,84,0,0,0,16,2,1
11456,crosscultural.ch/templates/rhuk_milkyway/Paypal-Com/webscr.php,10000000,0,0,0,62,0,0,0,16,1,1
13206,us.battle.net-d3-bizzard-net.account-com.net/battle_net_account.php?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam,10000000,0,0,0,152,0,0,1,44,4,1
95186,ps2.gamezone.com/reviews/item/beyond_good_evil_xb_review,20883,0,1,9495,56,0,0,0,16,2,0
86430,www.dignus.com/products.shtml,10000000,0,1,10226,29,0,0,0,14,2,0
56480,www.jeffjournal.org/papers/Volume2/Ndaro7-6R2.pdf,10000000,0,0,0,49,0,0,0,19,2,0
48201,members.iinet.net.au/~ezi-gro/,13847,0,0,0,30,0,0,0,20,3,0
59593,www.acm.org/fcrc/,8998,0,0,0,17,0,0,0,11,2,0
68461,tools.ietf.org/html/rfc2731,14969,0,1,9133,27,0,0,0,14,2,0
46102,paypai.gofreeserve.com/webscr.html,160574,0,1,4749,34,0,0,0,22,2,1
3907,blacklist.fe.pl/,10000000,0,0,0,16,0,0,0,15,2,1
81186,www.kenkuhl.com/iefs/,10000000,0,1,7671,21,0,0,0,15,2,0
773,allergybustersqueensland.com/components/com_jcomments/plugins/paypal.fr/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846,10000000,0,0,0,161,0,0,0,28,1,1
46416,paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.styllustaxiarapiraca.com.br/d85cd23cfd9e5560d10d752ac9b89a5e/,10000000,0,0,0,211,0,0,0,177,14,1
43643,toujoursports.com/Paypal_Virefication/35697ad5065d2ac14d27be9708bac8ed/new1/bc026a2c52f617555d3c87536da52f33/5e2896b7a4a2e886c6e70f38980bc478/,10000000,0,0,0,142,0,0,0,17,1,1
92520,www.lysator.liu.se/mud/faq/faq1.html,41971,0,0,0,36,0,0,0,18,3,0
21634,www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=vrxtretus.battle.net/d3/en/index&app=com-d3,10000000,0,1,3653,99,0,0,0,14,2,1
78357,www.itworld.com/swol-0818-regex,12535,0,1,8034,31,0,0,0,15,2,0
49977,www.angelfire.com/biz2/DIGITALavs/,2547,0,1,8035,34,0,0,0,17,2,0
81956,www.mihov.com/eng/,10000000,0,1,7305,18,0,0,0,13,2,0
8769,pastehtml.com/view/bhyull4p8.html,44061,0,1,4017,33,0,0,0,13,1,1
62545,"management.silicon.com/government/0,39024677,39126602,00.htm",10000000,0,1,8400,60,0,0,0,22,2,0
18223,sfornami.it/wp-content/themes/ingredients/scripts/cache/test/dir/37dd327ab6ded1141902e0a556967561/,10000000,0,1,3125,98,0,0,0,11,1,1
23294,craiggallivan.com/paypal/52568494c76042adca8eeeb17da34277/webscr.php?cmd=_login-run&amp;,10000000,0,1,2922,88,0,0,0,17,1,1
29440,lessirandanes.com/images/4333737185/535235035/,10000000,0,0,0,46,0,0,0,17,1,1
51708,www.angelfire.com/fl5/bigchimneybaits/,2547,0,1,8035,38,0,0,0,17,2,0
19207,bazardoriente.it/esco/eccolo/confirmation/ea1254fa003983c870d0564d95a423f8/Processing1.php?cmd=_Processing&dispatch=a54083033b915fb537fa5131c2586648a54083033b915fb537fa5131c2586648d6ee2ed38fc859fbb5357927c997fd5ad6ee2ed38fc859fbb5357927c997fd5a,10000000,0,0,0,244,0,0,0,16,1,1
24769,safetyreasonjust4u.fav.cc/aol.com.htm,35600,0,1,5113,37,0,0,0,25,2,1
8205,home.comcast.net/~trcuster/raw/w3r3.htm,183,0,1,8400,39,0,0,0,16,2,1
56385,www.lavoisier.fr/notice/fr099387.html,148341,0,0,0,37,0,0,0,16,2,0
80390,www.pawprintreminders.com/Powertech/pt-home.htm,10000000,0,1,6210,47,0,0,0,25,2,0
61699,groups.yahoo.com/group/CISSP-Discuss/,4,0,1,10228,37,0,0,0,16,2,0
76509,www.cs.indiana.edu/scheme-repository/imp.html,9603,0,0,0,45,0,0,0,18,3,0
62633,www.macspeedzone.com/archive/5.0/usbcomparison.html,10000000,0,1,8400,51,0,0,0,20,2,0
19333,www.drebeatsoutletcheap.com/d3armorylogin.html?login=1,10000000,0,0,0,54,0,0,0,27,2,1
22551,bjyfcc.com/images/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,4383,96,0,0,0,10,1,1
50877,graphcomp.com/home/bfree/arch/domes.html,10000000,0,1,10228,40,0,0,0,13,1,0
61142,www.simonstl.com/projects/xlinkfilter/,10000000,0,1,10226,38,0,0,0,16,2,0
95715,ps3.gamespy.com/playstation-3/ratchet-and-clank-ps3/,11812,0,1,8767,52,0,0,0,15,2,0
670,paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code7/security/login.php,10000000,0,0,0,184,0,0,1,148,15,1
33332,www.football-tipster.com/.http/www.paypal.fr/66b66d3c237a3339f671c5724d3663d4/erreur.htm?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,10000000,0,1,4383,247,0,0,1,24,2,1
34993,amigocard.freeoda.com/promocacartaoamigo2012/cadastro/cadastro5.php?X8IDBB15J6RM8AJPFNPT7HC5VUZP8L00BTFS2MUJERQVDBHJ1RXR28TTOZXJFSU0UDSC6PJFS9BZ902D97A52SCC2Q67T81O4PFYJVRWEDSKMZCV5I36Z7GNPC6QBA8X9RB0NXWUC7FOZIZGI69ZH3JVV8IIFWNMVI3J,167736,0,1,4749,232,0,0,0,21,2,1
41765,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpMcqw-15j4c7yL0MW2eYrvxMXTjwgWtO5akSqZ_5qIonehJd5vJnVo0qWydZl9TJJ0WvkACCo4kysFpS6gvyZSMQoN7m1MLfNWO6TUMhjGf_yU12nziZ0UvcOo5ngcC26nG7rioqZYQqlPZKyWL_IkapbEAaMZivNdg8pqr12xZ-zAkLyn8IYfefOTgbWmGR7rbMqXKzoCMme000NWGFT22k513w\%3D\%3D&amp;attredirects=1,4570,0,1,6939,343,0,0,1,44,2,1
71350,www.springerlink.com/content/p94132816510k828/,93593,0,1,6209,46,0,0,0,20,2,0
27149,servuip.dyndns-server.com/66def31eea13f8789a84e1cea07911aa/,92471,0,1,4018,59,0,0,1,25,2,1
57814,www.freewebs.com/docksidediving/,5001,0,1,8035,32,0,0,0,16,2,0
12420,www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/b01ec60399ebefa974f623f515ae7211/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,10000000,0,1,6574,230,0,0,0,17,2,1
44077,quiksecurities.com/paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766zxcvbn/,10000000,0,1,1461,182,0,0,0,18,1,1
66017,www.pps.jussieu.fr/~jch/software/polipo/,43466,0,0,0,40,0,0,0,18,3,0
48993,budgetvideo.homestead.com/mainpage.html,3533,0,1,10591,39,0,0,0,25,2,0
1687,www.donanimuzmani.net/forum/templates/beez/Sniper/my\%20scama/,10000000,0,1,731,62,0,0,0,21,2,1
1785,url2it.com/ntcc,340634,0,1,4799,15,0,0,0,10,1,1
95357,www.gamepro.com/article/reviews/89268/genji-days-of-the-blade/,215882,0,1,9131,62,0,0,0,15,2,0
49838,www.gobarnharts.com/index.html,10000000,0,1,9131,30,0,0,0,19,2,0
69140,dmoz.org/World/faq.html,996,0,1,8036,23,0,0,0,8,1,0
80971,www.techonthenet.com/oracle/,10700,0,1,7671,28,0,0,0,20,2,0
87774,www.mireth.com/pub/nsme.html,10000000,0,1,7670,28,0,0,0,14,2,0
87276,en.wikipedia.org/wiki/MINIX,6,0,1,8035,27,0,0,0,16,2,0
18288,esxcc.com/js/index.htm?us.battle.net/login/en/?ref=xftsknwus.battle.net/d3/en/index&amp;,10000000,0,1,4749,88,0,0,0,9,1,1
64439,www.yav.com/yav/emailmagician.html,10000000,0,1,9495,34,0,0,0,11,2,0
27037,ahrchk2.hkcolocation.com/www.paypal.com/,10000000,0,1,5844,40,0,0,0,24,2,1
37198,www.babinet.cz/avatars/19889/hires/dir/72a4905a395812f89bc0a765d835b6e1/webscr.htm,236871,0,0,0,82,0,0,0,14,2,1
76861,www.oreilly.com/pub/topic/perl,4626,0,1,8400,30,0,0,0,15,2,0
66487,tools.ietf.org/html/rfc509,14969,0,1,9133,26,0,0,0,14,2,0
40745,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cq9YzCog5xWqMkGJ7YUdfI9jYdmcXCXLSt1wd7mNEcVTVSAUteVhVatAkTxg3ymCDiIwHm7Dbn1q0QDuHRl47SULC63LWKbQr_yfQPjVxwUmCqY8QiUyJIc0dSUJx27MW0FlKW4gDZEWJYC4zI2XkZp00rltSR-AMSsMNY25V6SHm4nrk3FR8LEk5XTSp8IiXDrUHtYneLjQ67Gkvch8ehiqYeMZA\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
40401,www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=fgpkbbhus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,5113,104,0,0,0,15,2,1
14558,www.zabranou.be/wp-content/themes/pp/index.htm?idConfirm-paypalID=87521563149632563,10000000,0,0,0,83,0,0,0,15,2,1
66008,travcom.tripod.com/metaprox.pl.txt,1267,0,1,9496,34,0,0,0,18,2,0
38040,session.secure.update-info.dispatch.cpsess-546132464d31321d46grz65481321668472132.brera.writerbin.com/account-use/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=5d7644d6126ca1d4af1e25e5cafa7a94,10000000,0,1,4749,196,0,0,1,101,7,1
26945,maniahabbo.rel7.com/,10000000,0,1,731,20,0,0,0,19,2,1
21077,mobile.paypal.com.fundacionmoya.org.ar/webscrcmd=_login-run/10/cgi-bin/complete.htm,10000000,0,0,0,83,0,0,0,38,5,1
95125,www.loonygames.com/content/2.1/feat/,10000000,0,1,10957,36,0,0,0,18,2,0
39993,ykcmeals.com/js/,10000000,0,1,731,16,0,0,0,12,1,1
16528,anacjones.com/wp-content/themes/boldy/item-pesponse/,10000000,0,0,0,52,0,0,0,13,1,1
78947,www.ddj.com/architect/184415054/,10000000,0,1,9496,32,0,0,0,11,2,0
95229,www.1up.com/do/gameOverview?cId=3150590,11106,0,1,9496,39,0,0,0,11,2,0
15063,paypal.com.usa.cgi.bin.webscr.cmd.login.submit.dispatch.fg54gf1s55z1f5q5f5f4rf7g4fg5z20fdf4e5fr51gr8gft87j4.pensandoemvoceofertas.com.br/,10000000,0,0,0,137,0,0,0,136,13,1
20307,lions-jersey.co.za/wp-content/uploads/2012/10/Trulia/index.htm,10000000,0,0,0,62,0,0,1,18,2,1
13652,tribox.jp/mail/webscr.php?cmd=_login-run,10000000,0,1,4406,40,0,0,0,9,1,1
76433,www.pgc.com/x2sb-mouse/,10000000,0,1,10957,23,0,0,0,11,2,0
72570,www.waterken.com/dev/Web/,10000000,0,1,8035,25,0,0,0,16,2,0
81811,www.cs.helsinki.fi/~jjaakkol/sgrep.html,19105,0,0,0,39,0,0,0,18,3,0
61026,www.ibm.com/developerworks/xml/library/x-xquery.html,576,0,1,12419,52,0,0,0,11,2,0
3222,tostem.rel7.com/,10000000,0,1,731,16,0,0,0,15,2,1
52118,www.jobhuntersbible.com/index.html,10000000,0,1,8036,34,0,0,0,23,2,0
45449,cdqzyc.com/js,10000000,0,1,7670,13,0,0,0,10,1,1
36950,energyscee.com/bancolombia.olb.todo1.com/141.101.237.49/identidadprotegida/olb/Init.html,10000000,0,1,4018,88,0,0,0,14,1,1
51467,www.amstrad.com/default.shtml,10000000,0,1,9498,29,0,0,0,15,2,0
85698,www.ps.uci.edu/~tomba/inspiron/,8935,0,0,0,31,0,0,0,14,3,0
35734,www.lavictoria.ec/site/media/pp/,10000000,0,0,0,32,0,0,0,17,2,1
1257,www.meerstudiefinanciering.nl/modules/mod_custom/mod_custom.php,10000000,0,0,0,63,0,0,0,29,2,1
1829,bradtsics.com/bmljb2xlLnF1YWlzZXJAcmFnZG9sbHMtdm9uLXJha2hzaGFuZGEuZGU=/DEsdR/cgih612c9md7aql85y,10000000,0,0,0,95,0,0,0,13,1,1
89219,www.merzwaren.com/waste/,10000000,0,1,9130,24,0,0,0,17,2,0
21452,integralprocess-ci.com/wp-content/plugins/akismet/8736152958/241250503/,10000000,0,0,0,71,0,0,1,22,1,1
58543,www.yom-tov.info/toolbox.html,10000000,0,1,6209,29,0,0,1,16,2,0
