,domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
51644,www.scaleaero.com/flitemetal.htm,10000000,0,1,8034,32,0,0,0,17,2,0
39932,www.bjcurio.com/js/index.htm?ref=zbbxhjcus.battle.net/d3/en/index,10000000,0,1,5113,65,0,0,0,15,2,1
68414,tools.ietf.org/html/rfc2770,14969,0,1,9133,27,0,0,0,14,2,0
41590,www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=fdfxhojus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,9132,106,0,0,0,13,2,1
3331,ashoplist.com/koala/pmkoala/pictureimg/244.htm,10000000,0,1,4383,46,0,0,0,13,1,1
93886,www.kult-rpg.com/forum,10000000,0,1,365,22,0,0,1,16,2,0
52356,standardchartered.com/zm,3198,0,1,8035,24,0,0,0,21,1,0
58602,verbmobil.dfki.de/overview-us.html,10000000,0,0,0,34,0,0,0,17,2,0
48682,www.clublambpage.com/cornerview/index.htm,10000000,0,1,7670,41,0,0,0,20,2,0
67101,tools.ietf.org/html/rfc1249,14969,0,1,9133,27,0,0,0,14,2,0
25784,handpainted.com.ar/themes/cft0/,10000000,0,0,0,31,0,0,0,18,2,1
60334,www.melito.com/advanrec/,10000000,0,1,8765,24,0,0,0,14,2,0
11475,futur4ma.dominiotemporario.com/?pagina=www.tam.com.br,29665,0,1,4749,53,0,0,0,30,2,1
70353,www.theregister.co.uk/2000/10/04/napster_will_live_or_die/,3976,0,0,0,58,0,0,0,21,3,0
39512,www.central-cielo.net23.net/cadastro/cadastro.html,10000000,0,1,4748,50,0,0,1,27,3,1
58313,www.icsc-naiso.org/conferences/eis2002/index.html,10000000,0,0,0,49,0,0,1,18,2,0
69487,www.drpeterjones.com/colorcalc/,10000000,0,1,7305,31,0,0,0,20,2,0
48120,www.agdealer.com/notredame,976696,0,1,10591,26,0,0,0,16,2,0
47876,docs.google.com/spreadsheet/viewform?formkey=dG5LSnFDRGxRV2Fvak1TdlRGcWhxMHc6MQ,1,0,1,11322,79,0,0,0,15,2,1
39672,sochi2014realty.ru/wp-content/plugins/wp_comm/9660747134/53267548824646/,10000000,0,0,0,72,0,0,0,18,1,1
79282,www.ddj.com/cpp/210604448,10000000,0,1,9496,25,0,0,0,11,2,0
66940,tools.ietf.org/html/rfc1098,14969,0,1,9133,27,0,0,0,14,2,0
23328,www.koprudanismanlik.com.tr/wp-content/themes/kopru/images/ebyx19/,10000000,0,0,0,66,0,0,0,27,3,1
32424,www.yjtuan001.com/img/index.htm?us.battle.net/login/en/?ref=vlircnbus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,3288,107,0,0,0,17,2,1
72227,www.broadwell.org/dl/trislam,10000000,0,1,8035,28,0,0,0,17,2,0
24637,www.sunjsc.vn/admin/webroot/js/ckfinder/help/pl/files/other/frm.htm,10000000,0,0,0,67,0,0,0,13,2,1
56941,www.chemicalfabricsandfilm.com/pdfs_researchSection/standards/stm2007.pdf,10000000,0,1,8036,73,0,0,0,30,2,0
69609,www.houston-business.com/hbc/,10000000,0,1,8400,29,0,0,1,24,2,0
36076,successinsimulation.com/Paypal_Virefication/539e2caaa8ff2f681b574c2f99d86c6a/,10000000,0,0,0,77,0,0,0,23,1,1
47224,us.diablo.com.zh-zej.in/login.html?app=bam&app=wam&eor=0&ref=www.battle.net/account,10000000,0,0,0,83,0,0,1,23,4,1
17990,docs.google.com/forms/d/1bxHz8ef0Fv654MDJE-3WTF23u7SuAc8YbqY-lDHNqD0/viewform,1,0,1,11322,77,0,0,0,15,2,1
4183,tibia.com.w.interia.pl/,646,0,0,0,23,0,0,0,22,4,1
7609,blog.littlemass.com/www1.paypal.com/index_US.php,10000000,0,1,6574,48,0,0,0,19,2,1
17217,casillasmarisol.com.ar/www.corpbanca.cl/ibank/portal/index.php?STP=panel,10000000,0,0,0,72,0,0,0,22,2,1
37297,www.babinet.cz/avatars/19889/hires/dir/b2630874c8c9fc943f87145702ddf08e/,236871,0,1,7304,72,0,0,0,14,2,1
4811,392434039.paypal.dt532lh41t312ml41d2oc23se41r413ve123r.paypalupdate.idlogist.com/.x.paypal.com/home.php?tokenID=979718&SiteID=ajQREvg8fmVCLhybdnA6&ID=4knhj3d,10000000,0,0,0,157,0,0,0,80,5,1
30995,creeksideshowstable.com/Paypal_Virefication/ddecd103a22ceabab5a3313db9393b54/new1/dfa04b517ed193ddb7bc097bfa450447/6c87f1b4a8817efde3150d4cb4ff3684/,10000000,0,1,5113,148,0,0,0,23,1,1
25948,www.estrateplantreinamentos.com.br/images/sitefiles/carga/ABN/index.htm,10000000,0,0,0,71,0,0,0,34,3,1
69192,www.dominion-web.com/products/dwodp/,466015,0,1,7670,36,0,0,1,20,2,0
1226,santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Fisica/index/PFISICA/,118554,0,1,5478,149,0,0,0,19,2,1
40751,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cr5WEj5twvGfzmaINpquWrs9bc2xwNWApj5Q11Qc3AtcHZ0iWACh_tpIcZBaK3qeJU1WB7-rWHT2PcQ9q84C5apNikZnLdfIR1nWeLxN-pyoA_FJEFJW8A7OidOqKjjKnUogTrax9wyb6rEVkOlCf4Yt_geQO6YgYe9IysK0QL13BSOP2Zdf6uB5A34YOGPyeaj6VjNRb9Dk3KqVACSk-TBqb-Plw\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
46437,www.id214-natwest.com/index.php,10000000,0,0,0,31,0,0,1,21,2,1
21834,www.ccpitzj.org/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;wqlsaypamp;ssl=0&amp;dest,10000000,0,1,5844,102,0,0,0,15,2,1
92650,sourceforge.net/projects/embermud,168,0,1,7670,33,0,0,0,15,1,0
55279,www.familyforest.com/Descend.html,10000000,0,1,8767,33,0,0,0,20,2,0
5352,www.ican-nirvana.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,366,122,0,0,1,20,2,1
29655,paypal.com.cgi.bin.gfgkdmkg564546sqdfsdfjhfd.ultramed.com.au/f56111061ead0548c633ac572ca34cf7,10000000,0,0,0,93,0,0,0,60,7,1
26821,motorsitem8.h16.ru/motorslogincarsitemehayws0a0kad0ehayISAPIdllSignInu&ruhttp3A2F2uaFwww.html,133305,0,1,5844,93,0,0,0,18,2,1
49704,www.brians-gallery.com/photorestoration.html,10000000,0,1,6210,44,0,0,1,22,2,0
73201,www.ddj.com/cpp/184403751,10000000,0,1,9496,25,0,0,0,11,2,0
88294,www.cmware.de/English/index.htm,10000000,0,0,0,31,0,0,0,13,2,0
70121,www.idf.net/gods/,10000000,0,1,9861,17,0,0,0,11,2,0
55003,www.affiliatefirst.com/txt/,211451,0,1,7305,27,0,0,0,22,2,0
35272,www.ingilizcecin.org/wp-includes/theme-compat/us/us/webscr.html,10000000,0,0,0,63,0,0,0,20,2,1
19174,american.zenxxx.co.uk/remax.com/properties/,10000000,0,0,0,43,0,0,0,21,3,1
48208,www.msstate.edu/org/mta/,44536,0,0,0,24,0,0,0,15,2,0
44325,www.p-k-53.ru/Diplom/sec-fr/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365a258514f3b2870d19b1d2d6d399d58dba258514f3b2870d19b1d2d6d399d58db,10000000,0,1,4383,196,0,0,1,13,2,1
86025,www.newbreedsoftware.com/defendguin/,10000000,0,1,8035,36,0,0,0,24,2,0
52957,www.superiorpneumatic.com/rescue.htm,10000000,0,1,8400,36,0,0,0,25,2,0
49644,www.onlinepictureproof.com/epw,283098,0,1,5114,30,0,0,0,26,2,0
57889,www.firstdegreesolutions.com/fleet/,10000000,0,1,6940,35,0,0,0,28,2,0
27818,villakidsbuffetinfantil.com/Limit-id=65722/6122eba45e6ef6684256e6ab71b5db6f/,10000000,0,0,0,76,0,0,0,27,1,1
76185,www.pagesbydave.com/javascripts.html,10000000,0,1,366,36,0,0,0,19,2,0
80552,www.omninet.de/english/OT_Ueberblick.shtml,10000000,0,0,0,42,0,0,0,14,2,0
92070,www.princessportdeplaisance.com/casino.htm,10000000,0,1,6939,42,0,0,0,31,2,0
34366,www.ufdz.net/css/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;app=com-d3,10000000,0,1,4383,94,0,0,0,12,2,1
7136,www.czmdzx.cn/Img/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,366,121,0,0,0,13,2,1
76100,www.themaninblue.com/tags/javascript/,160458,0,1,6575,37,0,0,0,20,2,0
80220,policy.uncg.edu/hipaa/,41758,0,0,0,22,0,0,0,15,2,0
46582,paypal.com-service.confirm.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.5885d800db1f8e26load.5885d80.vmochile.com/,10000000,0,0,0,183,0,0,1,182,13,1
28868,vatagensmalaspronta.vacau.com/cadastre/na/melhor/promoo/mastercard/,10000000,0,1,3652,67,0,0,0,29,2,1
88065,www.bysoft.se/sureshot/clemail/index.html,10000000,0,0,0,41,0,0,0,13,2,0
94835,digilander.libero.it/dwarvenworld/,245,0,0,0,34,0,0,0,20,2,0
17806,janganmatilagiya.cintasitus.com/2.htm?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,10000000,0,0,0,149,0,0,0,31,2,1
31655,www.sfx-secure.net/,10000000,0,0,0,19,0,0,1,18,2,1
90680,bckg.pagesperso-orange.fr/english/accueil.htm,4512,0,0,0,45,0,0,1,25,2,0
44420,paypl-emailid-5138-8872.avionskibileti.mk/Your-PayPal-account-has-been-limited/,10000000,0,0,0,79,0,0,1,41,2,1
3508,secure-runescape-com-mgs-weblogin-msw-mod-tickeyta-com-inbox-ws.tk/,10000000,0,0,0,67,0,0,1,66,1,1
38707,24x7convergence.in/wp-content/secure/914e03ece4ac2954bb5ea3828aa0203a/erreur_login.html,10000000,0,0,0,87,0,0,0,18,1,1
37602,www.maldivesmission.eu/images/stories/Paypal,10000000,0,0,0,44,0,0,0,22,2,1
28215,us.battle.net.en.uu-rs.com/login/en/login.html?app=wam&ref=worldofwarcraft.com/account/&eor=0&app=bam,10000000,0,0,0,101,0,0,1,26,5,1
64958,www.freewebs.com/yurble_yard/,5001,0,1,8035,29,0,0,0,16,2,0
49988,members.multimania.co.uk/simpleview/index.html,133900,0,0,0,46,0,0,0,24,3,0
91619,www.centralconnector.com/GAMES/pit.html,10000000,0,1,7305,39,0,0,0,24,2,0
37257,www.babinet.cz/avatars/19889/hires/dir/d64999ac4a26270d295d2e58b9cdd902/,236871,0,1,7304,72,0,0,0,14,2,1
77884,elsa.onera.fr/CGNS/releases/,350778,0,0,0,28,0,0,0,13,2,0
27158,paypal.ca.4763.secure7c.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=fc5d13b2e5865ca78e13eb1dbcf2b46e,10000000,0,0,0,99,0,0,0,26,4,1
14327,www.socialbrandedu.com/wp-mods/tradnet/doc/ad/,10000000,0,1,366,46,0,0,0,22,2,1
36976,https.www.paypal.com.us.cgi-bin.webscr.moneymakingmoments.com/index1.php,10000000,0,0,0,72,0,0,1,61,8,1
32341,www.zuoquanba.cn/images/?https:\%2F\%2Fsecure.runescape.com\%2Fm=weblogin\%2Floginform.ws\%3Fmod=www,10000000,0,1,6575,100,0,0,0,16,2,1
6033,www.devecimalimusavirlik.com/wp-includes/Text/Diff/Engine/index.htm,10000000,0,0,0,67,0,0,0,28,2,1
86282,free.aol.com/tryaolfree/,65,0,1,9651,24,0,0,0,12,2,0
25134,omarsgoodfood.com/ehy/index1.html?_ipg=50&_sop=12&_rdc=1shva=1#inbox?_ipg=50&_sop=12&_rdc=1shva=1#inbox,10000000,0,0,0,103,0,0,0,17,1,1
85127,samba.org/KnightCap/,53741,0,1,8034,20,0,0,0,9,1,0
20639,florimat.com/classe/new/websrc.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0eac30551c9ad3f9dbfe082fd8c3e10b48ac30551c9ad3f9dbfe082fd8c3e10b48,10000000,0,1,5114,191,0,0,0,12,1,1
47931,www.lacourltd.com/index.htm,10000000,0,1,8036,27,0,0,0,17,2,0
10128,www.washmyhair.co.uk/house.php,10000000,0,0,0,30,0,0,0,20,3,1
31121,www.caminosdepapel.com.ar/wp-skat.php,10000000,0,0,0,37,0,0,0,25,3,1
45795,mygreenstone.ca/security/,10000000,0,0,0,25,0,0,0,15,1,1
57262,chestofbooks.com/crafts/needlework/Clothing-And-Health/index.html,63829,0,1,4749,65,0,0,0,16,1,0
55283,www.workman.com/algonquin/,222487,0,1,10591,26,0,0,0,15,2,0
44333,bearbenz.org/KXgbf8OPLMo/webscrprim.php?YmVhcmJlbnoub3JnuhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODAyOTQ3Nw==,10000000,0,0,0,107,0,0,0,12,1,1
76782,en.wikipedia.org/wiki/Object-oriented_programming,6,0,1,8035,49,0,0,0,16,2,0
42982,healthtoob.com/hotmail.com,10000000,0,0,0,26,0,0,0,14,1,1
18256,esxcc.com/js/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fbkuqcwyus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp,10000000,0,1,4749,116,0,0,0,9,1,1
9432,pastehtml.com/view/baajlhx6x.html,44061,0,1,4017,33,0,0,0,13,1,1
23413,shaaretefillah.org/~purebusi/paypal/,10000000,0,1,6940,36,0,0,0,18,1,1
35138,922a1e32.whackyvidz.com/,156373,0,1,5479,24,0,0,0,23,2,1
80497,www.cs.bgu.ac.il/~orlovm/code/trmake/,75598,0,0,0,37,0,0,0,16,4,0
6718,www.qhdwk.com/spub/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,1461,88,0,0,0,13,2,1
82393,www.trigeminal.com/michka.asp,10000000,0,1,8400,29,0,0,0,18,2,0
88340,www.gregorybraun.com/Crypto.html,10000000,0,1,7669,32,0,0,0,20,2,0
1987,pozenunti.com/btinternet/,10000000,0,1,4383,25,0,0,0,13,1,1
56432,www.jeffjournal.org/papers/07Feb_3DSimulation.pdf,10000000,0,1,5479,49,0,0,0,19,2,0
66765,tools.ietf.org/html/rfc858,14969,0,1,9133,26,0,0,0,14,2,0
2926,digilander.libero.it/giovannibandir/,245,0,0,0,36,0,0,0,20,2,1
8872,pastehtml.com/view/bfugk9f62.html,44061,0,1,4017,33,0,0,0,13,1,1
72171,dunnbypaul.net/perlin/,10000000,0,1,5844,22,0,0,0,14,1,0
72284,www.catb.org/~esr/retro/,68257,0,0,0,24,0,0,0,12,2,0
3436,freeregister1.blogspot.com/,11,0,1,7305,27,0,0,0,26,2,1
21544,www.biaobang.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,10000000,0,1,8401,84,0,0,0,15,2,1
81879,zero-sys.net/portal/index.php?kat=69,10000000,0,1,6210,36,0,0,1,12,1,0
20061,www.rcvworld.com/aol/index.htm,10000000,0,0,0,30,0,0,0,16,2,1
30915,creeksideshowstable.com/Paypal_Virefication/d1a94cb080b06cd1131720e8267588d5/new1/e713efc85eb275a023ec317b8e9129d9/85748a71be5ed7037ad71630735c115c/,10000000,0,1,5113,148,0,0,0,23,1,1
47312,rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5NjE3MA==,10000000,0,0,0,113,0,0,0,11,1,1
59394,www.mdx.ac.uk/courses/undergraduate/computing_it/computer_science_bsc.aspx,38950,0,0,0,74,0,0,0,13,3,0
15898,www.esmindia.com/.paypal-verification/,10000000,0,1,4749,38,0,0,0,16,2,1
40744,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crDYY1WTKQXo1WM8PYWXGtr0VJFIB9GRyUzN2IRwt71w-GWW5nDJfxZ5919iP8VWBO-AhSnVS-1hk1j6VECQ97o38uumpRRKZhWT5h_2cag-jzFJP7qlHVjpbG1-yhMT3vVNGojCRsfQ-yvZ42QEP_Zaz3Wt5jydx4CzLS9_X4apUa0KVLjNBAYV6FzbwDQlfWXJD9YSXlRF5wbrQh01TzvxRZJdg\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
77358,www.softbizscripts.com/link-exchange-script-features.php,57043,0,1,8766,56,0,0,0,22,2,0
62917,www.speedy3d.com/articles#how-to,10000000,0,1,8400,32,0,0,0,16,2,0
7232,txellwebs.com/blog/wp-content/scap/1737360d99c49df862c2178abb5f9aa2,10000000,0,0,0,67,0,0,0,13,1,1
51892,www.twccsolutions.com/ddidaho.html,10000000,0,1,4383,34,0,0,0,21,2,0
21696,www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=rpzhkkmus.battle.net/d3/en/index&app=com-d3,10000000,0,1,3653,99,0,0,0,14,2,1
51237,members.tripod.com/marmolesdehonduras/marmolesdehonduras/,1267,0,1,9496,57,0,0,0,18,2,0
9173,pastehtml.com/view/bejtdyqzu.html,44061,0,1,4017,33,0,0,0,13,1,1
33978,acdsanatmerkezi.com/09uk381/cgi-bin&amp;dispatch=7d0665438e81d8eceb98c1e31fca80c1/webscr.html?cmd=_login-run,10000000,0,1,3653,108,0,0,0,19,1,1
15941,erditaxi.hu/paypall.com/login.update.account.dirselect=webroot&amp;domainselect=fisherroofing.biz&amp;dir=252Fhome41214Ffisherro447252Fp/,10000000,0,0,0,137,0,0,0,11,1,1
63320,mitpress.mit.edu/catalog/item/default.asp?ttype=2&amp;tid=3784,1303,0,0,0,62,0,0,0,16,2,0
59613,www.paragoncorporation.com/ArticleDetail.aspx?ArticleID=20,10000000,0,1,8402,58,0,0,0,26,2,0
18960,www.66slw.com/js/index.htm?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;iztxqxkamp;ssl=0&amp;dest,10000000,0,1,1096,109,0,0,0,13,2,1
14288,wangxilin.com/templates/ja_purity/secure-code4/multi/Pay_FR.php,10000000,0,1,1095,63,0,0,0,13,1,1
26535,www.ssdidimdol.org/_notes/properties/index.htm,10000000,0,0,0,46,0,0,0,18,2,1
24681,ursafetymatters.hj.cx/aol.com.htm,10000000,0,0,0,33,0,0,0,21,2,1
89737,www.tuaw.com/category/iphone/,10571,0,1,6209,29,0,0,0,12,2,0
84933,sourceforge.net/projects/vncsessmgr/,168,0,1,7670,36,0,0,0,15,1,0
28286,0hq0G2moYL.leefamilykorea.com/.redir/,10000000,0,0,0,37,0,0,0,29,2,1
49112,www.angelfire.com/fl5/karsheena/,2547,0,1,8035,32,0,0,0,17,2,0
89983,www.stevefryatt.org.uk/software/,10000000,0,0,0,32,0,0,0,22,3,0
48632,recursos.org/sheepislife/dine.html,10000000,0,1,8034,34,0,0,0,12,1,0
94465,www.misersoft.com/gca/,10000000,0,1,8765,22,0,0,0,17,2,0
18825,my.screenname.aol.com-cqr-login-login.ps-sitedomain-help.aol.com-sitestate-origurl-3dhttp3a-help.aol.com-help.e-trakkafasteners.co.uk/_cqr/4e9abfaa278fdc85d94a95dcf90929bf/updating.php,10000000,0,0,0,184,0,0,1,133,11,1
36308,www.ayotec.co.uk/football/image/Alibaba.htm,10000000,0,0,0,43,0,0,0,16,3,1
8564,eurycomalongifolia.co/ada9/index.php,10000000,0,0,0,36,0,0,0,21,1,1
24624,bit.ly/Rq2tlw,3832,0,0,0,13,0,0,0,6,1,1
51829,misnt.indstate.edu/harper/690_syllabus.htm,65581,0,0,0,42,0,0,0,18,2,0
56718,www.sacomaine.org/community/history/factoryisland.shtml,10000000,0,1,12052,55,0,0,0,17,2,0
7300,www.andboog.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,10000000,0,1,4018,73,0,0,0,15,2,1
57248,www.kimonoboy.com/short_history.html,10000000,0,1,6575,36,0,0,0,17,2,0
87279,bulk.fefe.de/scalability/,55308,0,0,0,25,0,0,0,12,2,0
22354,xszwys.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,1461,108,0,0,0,10,1,1
38095,wellkc.cn/js/,10000000,0,1,366,13,0,0,0,9,1,1
8102,fun-dive.com/gps/?check=1i64571116.html,10000000,0,1,6575,39,0,0,1,12,1,1
28701,customerserviceppalunixservers.com/datasecurity_encryption_ssl9013/index.html,10000000,0,0,0,77,0,0,0,34,1,1
93624,members.tripod.com/~hawk_wind/planescape/planescape.html,1267,0,1,9496,56,0,0,0,18,2,0
7089,www.stadtbetriebe-ahrensburg.de/abwasser/archiv/2004/10/3/abwassergebuhren-2004/www.paypal.co.uk/login/ipoi/,10000000,0,0,0,108,0,0,1,31,2,1
55604,www.industriesjaro.com/english/index.htm,10000000,0,1,8035,40,0,0,0,22,2,0
87487,tiswww.case.edu/php/chet/bash/bashtop.html,10000000,0,0,0,42,0,0,0,15,2,0
655,limoservicesreviews.com/wp-includes/images/wlw/wp-icon.php,10000000,0,0,0,58,0,0,0,23,1,1
35148,kingpastor.com/af22/accounts.hotmail.com.verifyrn-servicelogin.service.mail.passive.truefalse.continue.defaultsig/,10000000,0,0,0,114,0,0,0,14,1,1
48547,www.agroprofit.hu/index.htm,10000000,0,0,0,27,0,0,0,17,2,0
12153,ec2-54-245-18-172.us-west-2.compute.amazonaws.com/cache/login.php,152,0,1,6725,65,0,0,1,49,4,1
56755,www.library.gatech.edu/fulton_bag/ms004/images/ms004-263.pdf,10401,0,0,0,60,0,0,0,22,3,0
15718,petwig.info/s69erndqyf1gv4779799/aW5mb0BmbHVua2VydC5kZQ==/xDEsdR/am9wb250LmNvbQ=Message-ID:,10000000,0,0,0,91,0,0,0,11,1,1
62298,www.brownielocks.com/backgrounds.html,89135,0,1,10958,37,0,0,0,20,2,0
13691,secure.runescape.com.d.weblagon.loginforn.com/mod/?=,10000000,0,0,0,52,0,0,0,45,6,1
69691,homepage.ntlworld.com/connollyhome/,8780,0,1,7671,35,0,0,0,21,2,0
87408,www.eweek.com/c/a/Linux-and-Open-Source/SCO-Building-Up-a-War-Chest/,17052,0,1,8096,68,0,0,0,13,2,0
95475,www.gamespot.com/pc/adventure/bloodomenlegacyofkain/,753,0,1,9131,52,0,0,0,16,2,0
86605,malektips.com/windows_2000_help_and_tips.html,258386,0,1,8035,45,0,0,0,13,1,0
70554,abeetech.com/mp3-duplicates-finder/,10000000,0,1,6209,35,0,0,0,12,1,0
53776,rzr.online.fr/resume.htm,13644,0,0,0,24,0,0,0,13,2,0
70657,www.decifra.com/IndexEng.html,10000000,0,1,8036,29,0,0,0,15,2,0
7210,www.hsqxx.com/js/?ref=us.battle.net/d3/en/index,10000000,0,1,5479,47,0,0,0,13,2,1
24520,www.promove.uk.com/blog/wp-admin/maint/paypal.f9c7af7ebcbf098b9f5f37361d1b168bb2e5b98d930ceef0f055377a8c94db61/,10000000,0,1,5114,111,0,0,0,18,3,1
56443,epa.gov/ttn/catc/dir1/ff-hepa.pdf,6751,0,0,0,33,0,0,0,7,1,0
55729,www.expo21xx.com/textile21xx/default.htm,289336,0,1,7671,40,0,0,0,16,2,0
91756,www.gate.net/~zebulon/naplesbridge/nbc.html,10000000,0,1,9861,43,0,0,0,12,2,0
52794,northeasteelcompany.homestead.com/eelpage.html,3533,0,1,10591,46,0,0,0,33,2,0
51075,www.angelfire.com/art/LIMEBASEPAINT/index.html,2547,0,1,8035,46,0,0,0,17,2,0
24325,login.44031.maxkz.com/2f0ae97f120413b34ca5cc3e01b55cf5/login.html,10000000,0,0,0,65,0,0,0,21,3,1
66155,tools.ietf.org/html/rfc200,14969,0,1,9133,26,0,0,0,14,2,0
63495,www.migraine-aura.org/EN/Marvin_Minsky.html,10000000,0,1,365,43,0,0,1,21,2,0
29278,rhazuvasquez.com/security.vodafone.co.uk/www.vodafone.co.uk/online.vodafone_security.html,10000000,0,0,0,89,0,0,0,16,1,1
60795,tech.groups.yahoo.com/group/Expert_HTML/,4,0,1,10228,40,0,0,0,21,3,0
12099,www.programavisa.com.br/,10000000,0,0,0,24,0,0,0,23,3,1
80553,www.visible.com/Products/Razor/,10000000,0,1,10226,31,0,0,0,15,2,0
60708,accad.osu.edu/~pgerstma/protolib/,5541,0,0,0,33,0,0,0,13,2,0
93864,www.42north.org/mjm/rpg/dc/,10000000,0,1,8402,27,0,0,0,15,2,0
81250,screensavers.republika.pl/index-en.html,8010,0,0,0,39,0,0,0,25,2,0
19704,www.uggaustraliaiu.com/page/index.php,10000000,0,0,0,37,0,0,0,22,2,1
28006,bussiness.08342.kingdream.kz/,10000000,0,0,0,29,0,0,0,28,3,1
64715,www.internaute.org/mailreader/,10000000,0,1,8035,30,0,0,0,18,2,0
58679,www.cs.toronto.edu/~revow/,69229,0,0,0,26,0,0,0,18,3,0
34472,espritbali.fr/~onlined1/Confirmer-cgi/Confirmer/fr/webscr.php,10000000,0,0,0,61,0,0,0,13,1,1
11055,paypal.tipido.net/,236744,0,1,4383,18,0,0,0,17,2,1
45913,us.battlenet.net.wowlogin.d3battle.warning.duner.poiutr.bptoie.com/mojfu/index.php?ref=us.battle.net/account/management/index.xml&amp;app=bam,10000000,0,0,0,141,0,0,0,66,9,1
52316,www.actionpetro.com/containment.htm,10000000,0,1,8400,35,0,0,0,19,2,0
52985,www.bottaweb.ch/e/home.htm,10000000,0,0,0,26,0,0,0,15,2,0
40574,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cryN2a-iLxIhu1W-awGyNX6UusQx4DP5VL0yvkGqJqUerJLxacZHxwMesxFC9P_Kn2brgIK2BqFUV93KFVpL8seWSRds6UgbqwALbTWJQIAPmqy0-_cpx_rKk12U4El-Sw6G8bFdav887uIz3WkIx4oD1HFPKKK_RGn7R3H5D89EBNK063sTmPAaJ3Y7flcTgaB7gJR_vtzRdq_yai2_TwUhyucxA\%3D\%3D&amp;attredirects=2,4570,0,1,6939,369,0,0,1,44,2,1
86946,users.podolsk.ru/boga/OS2Programs.html,123949,0,1,8412,38,0,0,0,16,2,0
36013,www.remaxproductview.com/properties/,10000000,0,0,0,36,0,0,0,24,2,1
54711,www.warriorforum.com/forum/,209,0,1,8401,27,0,0,0,20,2,0
67115,tools.ietf.org/html/rfc1239,14969,0,1,9133,27,0,0,0,14,2,0
57186,www.sinclairconsultancy.co.uk/glossary.php,10000000,0,0,0,42,0,0,0,29,3,0
84746,www.machineshopweb.com/atoz.htm,10000000,0,1,7304,31,0,0,0,22,2,0
95592,www.gamecritics.com/node/3777,303352,0,1,7670,29,0,0,0,19,2,0
14097,bannistercreative.com/eBayISAPI.dll/Welcome1.htm,10000000,0,1,3652,48,0,0,0,21,1,1
19774,posttour.com/wp-includes/js/tinymce/utils/webmail/yahoomail/yahoo/yahoomail.html,10000000,0,1,731,80,0,0,0,12,1,1
17897,www.amyclarkphotography.com/rem/cb/properties/index.htm,10000000,0,0,0,55,0,0,0,27,2,1
